Date,Borough,"Proportion ""Good Job"" local",Proportion Contact ward officer,Proportion Informed local,Proportion Listen to concerns,Proportion Relied on to be there,Proportion Treat everyone fairly,Proportion Trust MPS,Proportion Understand issues,stops_cleaned_Age_Group_10-14,stops_cleaned_Age_Group_15-19,stops_cleaned_Age_Group_20-24,stops_cleaned_Age_Group_25-29,stops_cleaned_Age_Group_30-34,stops_cleaned_Age_Group_35-39,stops_cleaned_Age_Group_40-44,stops_cleaned_Age_Group_45+,stops_cleaned_Age_Group_<10,stops_cleaned_Age_Group_Unknown,stops_cleaned_Search Type_STOP_SEARCH ,stops_cleaned_Subject_Person,stops_cleaned_Subject_Person and Vehicle,stops_cleaned_Subject_Vehicle,stops_cleaned_Reason for Stop_A Stolen property (s.1 PACE),stops_cleaned_Reason for Stop_B Drugs (s.23 Misuse of Drugs Act),stops_cleaned_Reason for Stop_C Firearms (s.47 Firearms Act),stops_cleaned_Reason for Stop_D Weapons Point & Blades (s.1 PACE s.139 CJ Act),stops_cleaned_Reason for Stop_F Going equipped (s.1 PACE),stops_cleaned_Reason for Stop_K s.60 CJPO Weapons,stops_cleaned_Reason for Stop_L Articles to cause Criminal Damage (s.1 PACE),stops_cleaned_Reason for Stop_N Terrorism (s.43 & s.43A TACT),stops_cleaned_Reason for Stop_O Other Object (see Annex A of code A PACE),stops_cleaned_Reason for Stop_Q Terrorism (s.47A TACT),stops_cleaned_Reason for Stop_Y Psychoactive Substances,stops_cleaned_Reason for Stop_Z Fireworks (s.1 PACE),stops_cleaned_Outcome_1 No further action,stops_cleaned_Outcome_11 Penalty Notice (PND/FPN),stops_cleaned_Outcome_12 Postal Charge Requisition / Summons,stops_cleaned_Outcome_13 Community resolution,stops_cleaned_Outcome_14 Caution (simple or conditional),stops_cleaned_Outcome_4 Arrested,stops_cleaned_Outcome Reason_                                                  ,stops_cleaned_Outcome Reason_B Drugs                                           ,stops_cleaned_Outcome Reason_C Firearms Offences                               ,stops_cleaned_Outcome Reason_D Weapons Points & Blades Offences               ,stops_cleaned_Outcome Reason_I Immigration Offences                            ,stops_cleaned_Outcome Reason_L Criminal Damage Act Offences                    ,stops_cleaned_Outcome Reason_N Terrorism offences                              ,stops_cleaned_Outcome Reason_Not Applicable                                    ,stops_cleaned_Outcome Reason_O Other Offence (not listed above),stops_cleaned_Outcome Reason_P Public Order Offences (inc s.1-5 POA Drunkeness Assault on Police & Breach of the Peace),stops_cleaned_Outcome Reason_R Road Traffic Offences                           ,stops_cleaned_Outcome Reason_T Theft Fraud & Counterfeit Offences             ,stops_cleaned_Outcome Reason_V Violence (inc Common Assault ABH and GBH)      ,stops_cleaned_Outcome Reason_W Criminal Justice Offences (inc Recall Wanted Circulations Wanted on Warrant & Bail Act offences),stops_cleaned_Outcome Reason_Y Psychoactive Substances                         ,stops_cleaned_Outcome Reason_Z Fireworks Offences                              ,stops_cleaned_Gender_F                                                 ,stops_cleaned_Gender_M                                                 ,stops_cleaned_Gender_U                                                 ,stops_cleaned_Gender_V                                                 ,stops_cleaned_Ethnic Appearance Code_0 Unknown,stops_cleaned_Ethnic Appearance Code_1 White - North European,stops_cleaned_Ethnic Appearance Code_2 White - South European,stops_cleaned_Ethnic Appearance Code_3 Black,stops_cleaned_Ethnic Appearance Code_4 Asian,stops_cleaned_Ethnic Appearance Code_5 Chinese Japanese or South East Asian,stops_cleaned_Ethnic Appearance Code_6 Middle Eastern,stops_cleaned_EA Group_Asian,stops_cleaned_EA Group_Black,stops_cleaned_EA Group_Other,stops_cleaned_EA Group_White,stops_cleaned_Self-defined Ethnicity Code_A1 Indian,stops_cleaned_Self-defined Ethnicity Code_A2 Pakistani,stops_cleaned_Self-defined Ethnicity Code_A3 Bangladeshi,stops_cleaned_Self-defined Ethnicity Code_A9 Any other As,stops_cleaned_Self-defined Ethnicity Code_B1 Caribbean,stops_cleaned_Self-defined Ethnicity Code_B2 African,stops_cleaned_Self-defined Ethnicity Code_B9 Any other Bl,stops_cleaned_Self-defined Ethnicity Code_M1 White and Bl,stops_cleaned_Self-defined Ethnicity Code_M2 White and Bl,stops_cleaned_Self-defined Ethnicity Code_M3 White and As,stops_cleaned_Self-defined Ethnicity Code_M9 Any other mi,stops_cleaned_Self-defined Ethnicity Code_N1 Officer's pr,stops_cleaned_Self-defined Ethnicity Code_N1 Officer?s pr,stops_cleaned_Self-defined Ethnicity Code_N2 Situation in,stops_cleaned_Self-defined Ethnicity Code_N3 Person does,stops_cleaned_Self-defined Ethnicity Code_N4 Person decli,stops_cleaned_Self-defined Ethnicity Code_O1 Chinese,stops_cleaned_Self-defined Ethnicity Code_O9 Any other et,stops_cleaned_Self-defined Ethnicity Code_W1 British,stops_cleaned_Self-defined Ethnicity Code_W2 Irish,stops_cleaned_Self-defined Ethnicity Code_W9 Any other Wh,stops_cleaned_SDE Group_Asian,stops_cleaned_SDE Group_Black,stops_cleaned_SDE Group_Other,stops_cleaned_SDE Group_White,strengths_cleaned_Rank Constable,strengths_cleaned_Rank PSCO,time_spent_cleaned_Abstraction Type_Aid,time_spent_cleaned_Abstraction Type_CAD,time_spent_cleaned_Abstraction Type_Court,time_spent_cleaned_Abstraction Type_Custody,time_spent_cleaned_Abstraction Type_Local Aid,time_spent_cleaned_Abstraction Type_Not Abstracted,time_spent_cleaned_Abstraction Type_Staffing Up,time_spent_cleaned_Abstraction Type_Training,granular_cleaned_Household_6,granular_cleaned_Household_Buying on mortgage,granular_cleaned_Household_Other,granular_cleaned_Household_Owned outright,granular_cleaned_Household_Rented from Council,granular_cleaned_Household_Rented from Housing Association,granular_cleaned_Household_Rented from Private Landlord,granular_cleaned_Birth country_Non-UK,granular_cleaned_Birth country_UK,granular_cleaned_Disability_No,granular_cleaned_Disability_Yes,granular_cleaned_Religion_Christian,granular_cleaned_Religion_Hindu,granular_cleaned_Religion_Muslim,granular_cleaned_Religion_No religion,granular_cleaned_Religion_Other religion,granular_cleaned_Gender_Female,granular_cleaned_Gender_Male,granular_cleaned_Gender_Other,granular_cleaned_Age_16 to 24,granular_cleaned_Age_16-24,granular_cleaned_Age_25 to 34,granular_cleaned_Age_25-34,granular_cleaned_Age_35 to 44,granular_cleaned_Age_35-44,granular_cleaned_Age_45 to 54,granular_cleaned_Age_45-54,granular_cleaned_Age_55 to 64,granular_cleaned_Age_55-64,granular_cleaned_Age_65 or over,granular_cleaned_Age_65+,granular_cleaned_Age_Refused,granular_cleaned_Orientation_Don't know,granular_cleaned_Orientation_Heterosexual,granular_cleaned_Orientation_Non-Heterosexual,"granular_cleaned_Orientation_Non-Heterosexual (Gay, Lesbian, Bisexual, None of these)",granular_cleaned_Orientation_Refused,granular_cleaned_Ethnicity_Asian,granular_cleaned_Ethnicity_Black,granular_cleaned_Ethnicity_Mixed,granular_cleaned_Ethnicity_Other,granular_cleaned_Ethnicity_Refused,granular_cleaned_Ethnicity_White British,granular_cleaned_Ethnicity_White Other,granular_cleaned_Qualification_A-levels,granular_cleaned_Qualification_BTEC Level 1,granular_cleaned_Qualification_BTEC level 2,granular_cleaned_Qualification_BTEC level 3,granular_cleaned_Qualification_Don't know,granular_cleaned_Qualification_HNC or HND/BTEC level 4,granular_cleaned_Qualification_NVQ/GNVQ,granular_cleaned_Qualification_No qualifications,granular_cleaned_Qualification_Not asked,granular_cleaned_Qualification_O-levels/CSE/GCSEs,"granular_cleaned_Qualification_ONC, OND or City and Guilds",granular_cleaned_Qualification_Other,granular_cleaned_Qualification_Other - please specify,granular_cleaned_Qualification_Post-graduate degree or qualification,granular_cleaned_Qualification_Refused,granular_cleaned_Qualification_Trade apprenticeship,granular_cleaned_Qualification_University Degree (Bachelor degree),granular_cleaned_Employment_Don't know,granular_cleaned_Employment_Full time (31+ hours per week),granular_cleaned_Employment_House Person,granular_cleaned_Employment_House person,granular_cleaned_Employment_Not Working,granular_cleaned_Employment_Not working,granular_cleaned_Employment_Other,granular_cleaned_Employment_Part time (up to 30 hours per week),granular_cleaned_Employment_Refused,granular_cleaned_Employment_Retired,granular_cleaned_Employment_Student/Education,granular_cleaned_Employment_Student/full time education,granular_cleaned_Employment_Unemployed,granular_cleaned_Employment_Unemployed (registered and not registered),granular_cleaned_Employment_Working FT,granular_cleaned_Employment_Working PT,use_of_force_cleaned_CED Used,use_of_force_cleaned_Firearms Aimed,use_of_force_cleaned_SubjectEthnicity_Asian (or Asian British),use_of_force_cleaned_SubjectEthnicity_Black (or Black British),use_of_force_cleaned_SubjectEthnicity_Chinese,use_of_force_cleaned_SubjectEthnicity_Don't know,use_of_force_cleaned_SubjectEthnicity_Mixed,use_of_force_cleaned_SubjectEthnicity_Other,use_of_force_cleaned_SubjectEthnicity_White,use_of_force_cleaned_UseOfForceCount
2015-12-01,Brent,59.0,48.0,42.0,66.0,73.0,69.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2285714285714285,0.0,0.2285714285714285,0.0285714285714285,0.0857142857142857,0.4285714285714285,0.7142857142857143,0.2857142857142857,0.9142857142857144,0.0857142857142857,0.2857142857142857,0.3428571428571428,0.2,0.1428571428571428,0.0285714285714285,0.4571428571428571,0.5428571428571428,0.0,0.0,0.1428571428571428,0.0,0.2571428571428571,0.0,0.2571428571428571,0.0,0.1714285714285714,0.0,0.0571428571428571,0.1142857142857142,0.0,0.0,0.0,0.9714285714285714,0.0285714285714285,0.0,0.0,0.4571428571428571,0.1142857142857142,0.0,0.1142857142857142,0.0,0.1142857142857142,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Bromley,7.0,37.0,54.0,72.0,79.0,81.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2941176470588235,0.0,0.5294117647058824,0.0294117647058823,0.1176470588235294,0.0294117647058823,0.0294117647058823,0.9705882352941176,0.8823529411764706,0.1176470588235294,0.8235294117647058,0.0,0.0,0.1176470588235294,0.0588235294117647,0.6470588235294118,0.3529411764705882,0.0,0.0,0.0,0.0,0.088235294117647,0.0,0.1176470588235294,0.0,0.2352941176470588,0.0,0.2352941176470588,0.3235294117647059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705882352941176,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Camden,7.0,41.0,39.0,77.0,8.0,74.0,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0588235294117647,0.0,0.2058823529411764,0.3529411764705882,0.1176470588235294,0.2647058823529412,0.5294117647058824,0.4705882352941176,0.9411764705882352,0.0588235294117647,0.3235294117647059,0.0,0.2647058823529412,0.3235294117647059,0.0294117647058823,0.3235294117647059,0.6764705882352942,0.0,0.0,0.0588235294117647,0.0,0.2058823529411764,0.0,0.2941176470588235,0.0,0.088235294117647,0.0,0.2352941176470588,0.1176470588235294,0.0,0.0,0.0,0.8823529411764706,0.0588235294117647,0.0,0.0,0.1176470588235294,0.088235294117647,0.0588235294117647,0.088235294117647,0.0,0.3823529411764705,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,City of Westminster,8.0,32.0,53.0,83.0,87.0,77.0,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,Croydon,57.0,26.0,38.0,7.0,71.0,69.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2222222222222222,0.0,0.3888888888888889,0.0833333333333333,0.0833333333333333,0.1944444444444444,0.3611111111111111,0.6388888888888888,0.9166666666666666,0.0833333333333333,0.7222222222222222,0.1111111111111111,0.0277777777777777,0.1388888888888889,0.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0833333333333333,0.0,0.1944444444444444,0.0,0.1666666666666666,0.0,0.1388888888888889,0.0,0.0555555555555555,0.3611111111111111,0.0,0.0,0.0,0.9722222222222222,0.0,0.0,0.0,0.1111111111111111,0.25,0.0277777777777777,0.0277777777777777,0.0,0.4722222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Ealing,66.0,43.0,42.0,68.0,76.0,71.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1714285714285714,0.0571428571428571,0.2285714285714285,0.1714285714285714,0.1428571428571428,0.2285714285714285,0.4285714285714285,0.5714285714285714,0.9714285714285714,0.0285714285714285,0.5428571428571428,0.0571428571428571,0.1142857142857142,0.2,0.0571428571428571,0.5428571428571428,0.4571428571428571,0.0,0.0,0.1142857142857142,0.0,0.3142857142857143,0.0,0.2,0.0,0.2,0.0,0.1714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1714285714285714,0.2571428571428571,0.0285714285714285,0.0571428571428571,0.0,0.3428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Enfield,58.0,41.0,35.0,62.0,67.0,72.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3142857142857143,0.0285714285714285,0.1428571428571428,0.2857142857142857,0.0285714285714285,0.2,0.6571428571428571,0.3428571428571428,0.9142857142857144,0.0857142857142857,0.6285714285714286,0.0285714285714285,0.2857142857142857,0.0571428571428571,0.0,0.8285714285714286,0.1714285714285714,0.0,0.0,0.0857142857142857,0.0,0.3428571428571428,0.0,0.2,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0857142857142857,0.0,0.0,0.0,0.9714285714285714,0.0285714285714285,0.0,0.0,0.0571428571428571,0.3714285714285714,0.0285714285714285,0.0571428571428571,0.0,0.1428571428571428,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Greenwich,69.0,48.0,51.0,8.0,79.0,83.0,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,0.0,0.2857142857142857,0.2571428571428571,0.0571428571428571,0.1142857142857142,0.3714285714285714,0.6,0.7428571428571429,0.1714285714285714,0.5142857142857142,0.0571428571428571,0.1142857142857142,0.2,0.0571428571428571,0.5428571428571428,0.4571428571428571,0.0,0.0,0.0571428571428571,0.0,0.2,0.0,0.1714285714285714,0.0,0.1142857142857142,0.0,0.2285714285714285,0.2285714285714285,0.0,0.0,0.0,0.9142857142857144,0.0285714285714285,0.0,0.0,0.2285714285714285,0.1428571428571428,0.0285714285714285,0.0285714285714285,0.0,0.5142857142857142,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Hackney,65.0,47.0,44.0,77.0,76.0,61.0,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0857142857142857,0.0,0.1428571428571428,0.4571428571428571,0.0857142857142857,0.2285714285714285,0.6857142857142857,0.2857142857142857,0.8285714285714286,0.1714285714285714,0.5714285714285714,0.0,0.1428571428571428,0.1714285714285714,0.1142857142857142,0.6,0.4,0.0,0.0,0.1142857142857142,0.0,0.1428571428571428,0.0,0.2571428571428571,0.0,0.1142857142857142,0.0,0.1714285714285714,0.2,0.0,0.0,0.0,0.9428571428571428,0.0285714285714285,0.0,0.0,0.0857142857142857,0.2857142857142857,0.0,0.0,0.0,0.2571428571428571,0.3714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Hammersmith and Fulham,75.0,32.0,51.0,79.0,84.0,8.0,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0588235294117647,0.0294117647058823,0.3529411764705882,0.0588235294117647,0.0294117647058823,0.4117647058823529,0.4117647058823529,0.5882352941176471,0.9411764705882352,0.0294117647058823,0.5588235294117647,0.0,0.0588235294117647,0.2647058823529412,0.0588235294117647,0.4705882352941176,0.5294117647058824,0.0,0.0,0.1176470588235294,0.0,0.3235294117647059,0.0,0.1764705882352941,0.0,0.1176470588235294,0.0,0.088235294117647,0.1764705882352941,0.0,0.0,0.0,0.9117647058823528,0.0588235294117647,0.0,0.0,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0294117647058823,0.0,0.6176470588235294,0.2058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Haringey,54.0,5.0,43.0,78.0,68.0,69.0,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2058823529411764,0.0,0.088235294117647,0.2058823529411764,0.088235294117647,0.3823529411764705,0.3823529411764705,0.6176470588235294,0.9117647058823528,0.0588235294117647,0.2941176470588235,0.0588235294117647,0.088235294117647,0.5,0.0294117647058823,0.4411764705882353,0.5588235294117647,0.0,0.0,0.1764705882352941,0.0,0.2058823529411764,0.0,0.1764705882352941,0.0,0.2941176470588235,0.0,0.1176470588235294,0.0294117647058823,0.0,0.0,0.0,0.9411764705882352,0.0,0.0,0.0,0.1176470588235294,0.088235294117647,0.0294117647058823,0.0588235294117647,0.0,0.5,0.2058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Harrow,59.0,41.0,43.0,66.0,75.0,81.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2352941176470588,0.0294117647058823,0.3529411764705882,0.0588235294117647,0.0294117647058823,0.2941176470588235,0.5588235294117647,0.4411764705882353,0.8823529411764706,0.1176470588235294,0.3823529411764705,0.3235294117647059,0.088235294117647,0.0588235294117647,0.1176470588235294,0.5294117647058824,0.4705882352941176,0.0,0.0,0.0588235294117647,0.0,0.2058823529411764,0.0,0.2058823529411764,0.0,0.2058823529411764,0.0,0.088235294117647,0.2352941176470588,0.0,0.0,0.0,0.9411764705882352,0.0294117647058823,0.0,0.0,0.4705882352941176,0.088235294117647,0.0294117647058823,0.088235294117647,0.0,0.2647058823529412,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Havering,72.0,28.0,43.0,74.0,76.0,82.0,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.325,0.0,0.3,0.075,0.025,0.275,0.325,0.675,0.85,0.15,0.575,0.05,0.1,0.275,0.0,0.45,0.55,0.0,0.0,0.025,0.0,0.25,0.0,0.175,0.0,0.2,0.0,0.075,0.275,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.125,0.1,0.025,0.0,0.0,0.6,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Hillingdon,63.0,48.0,49.0,66.0,71.0,74.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3142857142857143,0.0285714285714285,0.2571428571428571,0.1714285714285714,0.0571428571428571,0.1714285714285714,0.3428571428571428,0.6571428571428571,0.9428571428571428,0.0571428571428571,0.6285714285714286,0.1142857142857142,0.0857142857142857,0.0857142857142857,0.0857142857142857,0.6285714285714286,0.3714285714285714,0.0,0.0,0.0571428571428571,0.0,0.1428571428571428,0.0,0.2857142857142857,0.0,0.1714285714285714,0.0,0.0571428571428571,0.2857142857142857,0.0,0.0,0.0,0.9714285714285714,0.0285714285714285,0.0,0.0,0.2571428571428571,0.0571428571428571,0.0,0.0285714285714285,0.0,0.6,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Hounslow,63.0,41.0,42.0,68.0,78.0,75.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1666666666666666,0.0,0.3888888888888889,0.1388888888888889,0.0277777777777777,0.25,0.4722222222222222,0.5277777777777778,0.9166666666666666,0.0833333333333333,0.4444444444444444,0.0277777777777777,0.0555555555555555,0.3611111111111111,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0833333333333333,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1388888888888889,0.0555555555555555,0.0,0.0833333333333333,0.0,0.4722222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Islington,72.0,43.0,49.0,8.0,83.0,77.0,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1176470588235294,0.0,0.1176470588235294,0.3529411764705882,0.1176470588235294,0.2352941176470588,0.3529411764705882,0.5882352941176471,0.8823529411764706,0.088235294117647,0.4411764705882353,0.0,0.1176470588235294,0.4117647058823529,0.0294117647058823,0.6176470588235294,0.3823529411764705,0.0,0.0,0.1470588235294117,0.0,0.2352941176470588,0.0,0.1470588235294117,0.0,0.1764705882352941,0.0,0.088235294117647,0.2058823529411764,0.0,0.0,0.0,0.9705882352941176,0.0294117647058823,0.0,0.0,0.088235294117647,0.1470588235294117,0.0294117647058823,0.0,0.0,0.5588235294117647,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2015-12-01,Kensington and Chelsea,81.0,27.0,41.0,79.0,86.0,75.0,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0294117647058823,0.0,0.1470588235294117,0.2941176470588235,0.2352941176470588,0.2941176470588235,0.5882352941176471,0.4117647058823529,0.9705882352941176,0.0294117647058823,0.6176470588235294,0.0,0.088235294117647,0.2352941176470588,0.0294117647058823,0.4411764705882353,0.5588235294117647,0.0,0.0,0.0588235294117647,0.0,0.2647058823529412,0.0,0.2352941176470588,0.0,0.2647058823529412,0.0,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.9117647058823528,0.0588235294117647,0.0,0.0,0.1176470588235294,0.0588235294117647,0.0294117647058823,0.0588235294117647,0.0,0.3529411764705882,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
